keys,en,cs,da,de,es,fi,fr,hu,id,it,nl,no,pl,pt,ro,sk,sv,tr,vi
Text/ee/text,Our goal is simple: reveal the truth. Let the people decide what happens next.,"Náš cíl je jednoduchý: odhalit pravdu. Nechte lid rozhodnout, co bude dál.","Vores mål er enkelt: afsløre sandheden. Lad folket bestemme, hvad der sker derefter.","Unser Ziel ist einfach: die Wahrheit enthüllen. Lasst die Menschen entscheiden, was als nächstes passiert.",Nuestro objetivo es simple: revelar la verdad. Dejemos que la gente decida qué sucede después.,"Tavoitteemme on yksinkertainen: paljastaa totuus. Annetaan kansan päättää, mitä tapahtuu seuraavaksi.",Notre objectif est simple : révéler la vérité. Laissons le peuple décider de ce qui se passera ensuite.,"Célunk egyszerű: feltárni az igazságot. Hagyjuk, hogy az emberek döntsék el, mi történjen ezután.",Tujuan kita sederhana: mengungkapkan kebenaran. Biarkan rakyat memutuskan apa yang terjadi selanjutnya.,Il nostro obiettivo è semplice: rivelare la verità. Lasciamo che il popolo decida cosa succede dopo.,Ons doel is simpel: de waarheid onthullen. Laat het volk beslissen wat er daarna gebeurt.,Vårt mål er enkelt: avsløre sannheten. La folket bestemme hva som skjer videre.,"Nasz cel jest prosty: ujawnić prawdę. Niech ludzie zdecydują, co będzie dalej.",Nosso objetivo é simples: revelar a verdade. Deixe o povo decidir o que acontece depois.,Scopul nostru este simplu: să dezvăluim adevărul. Lăsați oamenii să decidă ce se întâmplă în continuare.,"Náš cieľ je jednoduchý: odhaliť pravdu. Nechajme ľudí rozhodnúť, čo bude ďalej.",Vårt mål är enkelt: avslöja sanningen. Låt folket bestämma vad som händer härnäst.,Amacımız basit: gerçeği ortaya çıkarmak. Sonra ne olacağına halk karar versin.,Mục tiêu của chúng ta đơn giản: tiết lộ sự thật. Hãy để người dân quyết định những gì xảy ra tiếp theo.
Text/ef/text,The leader turns to address you directly. But we need to know [color=YELLOW]where you stand[/color].,"Vůdce se obrací přímo k vám. Ale potřebujeme vědět, [color=YELLOW]na čí straně stojíte[/color].","Lederen vender sig for at tale direkte til dig. Men vi har brug for at vide, [color=YELLOW]hvor du står[/color].","Der Anführer wendet sich direkt an dich. Aber wir müssen wissen, [color=YELLOW]wo du stehst[/color].",El líder se vuelve para dirigirse a ti directamente. Pero necesitamos saber [color=YELLOW]dónde te posicionas[/color].,"Johtaja kääntyy puhumaan suoraan sinulle. Mutta meidän täytyy tietää, [color=YELLOW]missä sinä seisot[/color].",Le chef se tourne pour s'adresser directement à vous. Mais nous devons savoir [color=YELLOW]où vous vous situez[/color].,"A vezető feléd fordul, hogy közvetlenül megszólítson. De tudnunk kell, [color=YELLOW]hol állsz[/color].",Pemimpin berpaling untuk berbicara langsung kepada Anda. Tapi kami perlu tahu [color=YELLOW]di mana Anda berdiri[/color].,Il leader si gira per rivolgersi direttamente a te. Ma dobbiamo sapere [color=YELLOW]da che parte stai[/color].,De leider draait zich om en spreekt je direct aan. Maar we moeten weten [color=YELLOW]waar je staat[/color].,Lederen snur seg for å henvende seg direkte til deg. Men vi trenger å vite [color=YELLOW]hvor du står[/color].,"Przywódca odwraca się, by zwrócić się bezpośrednio do ciebie. Ale musimy wiedzieć, [color=YELLOW]po której stronie stoisz[/color].",O líder se vira para se dirigir diretamente a você. Mas precisamos saber [color=YELLOW]onde você se posiciona[/color].,Liderul se întoarce pentru a ți se adresa direct. Dar trebuie să știm [color=YELLOW]unde te situezi[/color].,"Vodca sa otáča, aby sa priamo obrátil na teba. Ale potrebujeme vedieť, [color=YELLOW]kde stojíš[/color].",Ledaren vänder sig för att tala direkt till dig. Men vi behöver veta [color=YELLOW]var du står[/color].,Lider sana doğrudan hitap etmek için döner. Ama bilmemiz gerekiyor [color=YELLOW]nerede durduğunu[/color].,Nhà lãnh đạo quay sang nói trực tiếp với bạn. Nhưng chúng tôi cần biết [color=YELLOW]bạn đứng ở đâu[/color].
Text/f0/text,"In three days, our agents will approach your checkpoint. They'll carry [color=CHARTREUSE]blue identification cards[/color].",Za tři dny se naši agenti přiblíží k vašemu kontrolnímu stanovišti. Budou mít [color=CHARTREUSE]modré identifikační karty[/color].,Om tre dage vil vores agenter nærme sig dit kontrolpunkt. De vil bære [color=CHARTREUSE]blå identifikationskort[/color].,In drei Tagen werden sich unsere Agenten deinem Kontrollpunkt nähern. Sie werden [color=CHARTREUSE]blaue Ausweiskarten[/color] tragen.,"En tres días, nuestros agentes se acercarán a tu puesto de control. Llevarán [color=CHARTREUSE]tarjetas de identificación azules[/color].",Kolmen päivän kuluttua agenttimme lähestyvät tarkastuspistettäsi. He kantavat [color=CHARTREUSE]sinisiä tunnistekortteja[/color].,"Dans trois jours, nos agents approcheront votre point de contrôle. Ils porteront des [color=CHARTREUSE]cartes d'identification bleues[/color].",Három nap múlva ügynökeink megközelítik az ellenőrzőpontodat. [color=CHARTREUSE]Kék azonosító kártyákat[/color] fognak viselni.,"Dalam tiga hari, agen-agen kami akan mendekati pos pemeriksaan Anda. Mereka akan membawa [color=CHARTREUSE]kartu identifikasi biru[/color].","Tra tre giorni, i nostri agenti si avvicineranno al tuo posto di controllo. Porteranno [color=CHARTREUSE]carte d'identità blu[/color].",Over drie dagen zullen onze agenten je controlepunt naderen. Ze dragen [color=CHARTREUSE]blauwe identificatiekaarten[/color].,Om tre dager vil våre agenter nærme seg kontrollposten din. De vil bære [color=CHARTREUSE]blå identifikasjonskort[/color].,Za trzy dni nasi agenci zbliżą się do twojego punktu kontrolnego. Będą mieli [color=CHARTREUSE]niebieskie karty identyfikacyjne[/color].,"Em três dias, nossos agentes se aproximarão do seu posto de controle. Eles carregarão [color=CHARTREUSE]cartões de identificação azuis[/color].","În trei zile, agenții noștri se vor apropia de punctul tău de control. Vor purta [color=CHARTREUSE]carduri de identificare albastre[/color].",O tri dni sa naši agenti priblížia k tvojmu kontrolnému stanovišťu. Budú mať [color=CHARTREUSE]modré identifikačné karty[/color].,Om tre dagar kommer våra agenter att närma sig din kontrollpunkt. De kommer att bära [color=CHARTREUSE]blå identifikationskort[/color].,"Üç gün içinde, ajanlarımız kontrol noktanıza yaklaşacak. [color=CHARTREUSE]Mavi kimlik kartları[/color] taşıyacaklar.","Trong ba ngày, các đặc vụ của chúng tôi sẽ tiếp cận trạm kiểm soát của bạn. Họ sẽ mang [color=CHARTREUSE]thẻ nhận dạng màu xanh[/color]."
Text/f1/text,Will you help them cross? Your answer now will determine our next move.,Pomůžete jim přejít? Vaše odpověď nyní určí náš další krok.,Vil du hjælpe dem med at krydse? Dit svar nu vil afgøre vores næste træk.,Wirst du ihnen beim Überqueren helfen? Deine Antwort jetzt wird unseren nächsten Schritt bestimmen.,¿Les ayudarás a cruzar? Tu respuesta ahora determinará nuestro próximo movimiento.,Autatko heitä ylittämään? Vastauksesi nyt määrittää seuraavan siirtomme.,Les aiderez-vous à traverser ? Votre réponse maintenant déterminera notre prochain mouvement.,Segítenél nekik átjutni? A válaszod most határozza meg következő lépésünket.,Akankah Anda membantu mereka menyeberang? Jawaban Anda sekarang akan menentukan langkah kami selanjutnya.,Li aiuterai ad attraversare? La tua risposta ora determinerà la nostra prossima mossa.,Zul je hen helpen oversteken? Je antwoord nu zal onze volgende zet bepalen.,Vil du hjelpe dem å krysse? Ditt svar nå vil avgjøre vårt neste trekk.,Czy pomożesz im przejść? Twoja odpowiedź teraz zadecyduje o naszym następnym ruchu.,Você vai ajudá-los a cruzar? Sua resposta agora determinará nosso próximo movimento.,Îi vei ajuta să treacă? Răspunsul tău acum va determina următoarea noastră mișcare.,Pomôžeš im prejsť? Tvoja odpoveď teraz určí náš ďalší krok.,Kommer du att hjälpa dem korsa? Ditt svar nu kommer att avgöra vårt nästa drag.,Onların geçmesine yardım edecek misin? Şimdiki cevabın bir sonraki hamlemizi belirleyecek.,Bạn sẽ giúp họ vượt qua chứ? Câu trả lời của bạn bây giờ sẽ quyết định bước đi tiếp theo của chúng tôi.
Choice/f2/text,"""I'll help them cross. For the future of Spud.""",Pomůžu jim přejít. Pro budoucnost Spudu.,Jeg vil hjælpe dem med at krydse. For Spuds fremtid.,Ich werde ihnen beim Überqueren helfen. Für die Zukunft von Spud.,Les ayudaré a cruzar. Por el futuro de Spud.,Autan heitä ylittämään. Spudin tulevaisuuden vuoksi.,Je les aiderai à traverser. Pour l'avenir de Spud.,Segítek nekik átjutni. Spud jövőjéért.,Saya akan membantu mereka menyeberang. Demi masa depan Spud.,Li aiuterò ad attraversare. Per il futuro di Spud.,Ik zal hen helpen oversteken. Voor de toekomst van Spud.,Jeg vil hjelpe dem å krysse. For fremtiden til Spud.,Pomogę im przejść. Dla przyszłości Spud.,Vou ajudá-los a cruzar. Pelo futuro de Spud.,Îi voi ajuta să treacă. Pentru viitorul lui Spud.,Pomôžem im prejsť. Pre budúcnosť Spudu.,Jag ska hjälpa dem korsa. För Spuds framtid.,Geçmelerine yardım edeceğim. Spud'un geleceği için.,Tôi sẽ giúp họ vượt qua. Vì tương lai của Spud.
Choice/f3/text,"""I can't be directly involved, but I'll look the other way.""","Nemohu být přímo zapojen, ale budu se dívat jinam.","Jeg kan ikke være direkte involveret, men jeg vil se den anden vej.","Ich kann nicht direkt beteiligt sein, aber ich werde wegschauen.","No puedo involucrarme directamente, pero miraré hacia otro lado.","En voi olla suoraan mukana, mutta katson toiseen suuntaan.","Je ne peux pas être directement impliqué, mais je regarderai ailleurs.","Nem lehetek közvetlenül érintett, de félrenézek.","Saya tidak bisa terlibat langsung, tapi saya akan melihat ke arah lain.","Non posso essere coinvolto direttamente, ma guarderò dall'altra parte.","Ik kan niet direct betrokken zijn, maar ik zal de andere kant op kijken.","Jeg kan ikke være direkte involvert, men jeg vil se en annen vei.","Nie mogę być bezpośrednio zaangażowany, ale będę patrzył w drugą stronę.","Não posso estar diretamente envolvido, mas olharei para o outro lado.","Nu pot fi implicat direct, dar voi privi în altă parte.","Nemôžem byť priamo zapojený, ale budem sa pozerať inam.","Jag kan inte vara direkt inblandad, men jag kommer att titta åt ett annat håll.","Doğrudan dahil olamam, ama başka yöne bakacağım.","Tôi không thể trực tiếp tham gia, nhưng tôi sẽ nhìn đi chỗ khác."
Choice/f4/text,"""I need more time to think about this.""",Potřebuji více času na přemýšlení o tom.,Jeg har brug for mere tid til at tænke over dette.,"Ich brauche mehr Zeit, um darüber nachzudenken.",Necesito más tiempo para pensar en esto.,Tarvitsen lisää aikaa ajatella tätä.,J'ai besoin de plus de temps pour y réfléchir.,"Több időre van szükségem, hogy gondolkodjak erről.",Saya butuh lebih banyak waktu untuk memikirkan hal ini.,Ho bisogno di più tempo per pensarci.,Ik heb meer tijd nodig om hierover na te denken.,Jeg trenger mer tid til å tenke på dette.,"Potrzebuję więcej czasu, żeby to przemyśleć.",Preciso de mais tempo para pensar sobre isso.,Am nevoie de mai mult timp să mă gândesc la asta.,Potrebujem viac času na premýšľanie o tom.,Jag behöver mer tid att tänka på detta.,Bunu düşünmek için daha fazla zamana ihtiyacım var.,Tôi cần thêm thời gian để suy nghĩ về điều này.
Text/f5/text,The leader clasps your shoulder firmly. [color=CHARTREUSE]Your courage honors us all.[/color],Vůdce vám pevně stiskne rameno. [color=CHARTREUSE]Vaše odvaha nás všechny ctí.[/color],Lederen klapper din skulder fast. [color=CHARTREUSE]Dit mod ærer os alle.[/color],Der Anführer packt fest deine Schulter. [color=CHARTREUSE]Dein Mut ehrt uns alle.[/color],El líder agarra firmemente tu hombro. [color=CHARTREUSE]Tu valentía nos honra a todos.[/color],Johtaja tarttuu olkapäähäsi lujasti. [color=CHARTREUSE]Rohkeutesi kunnioittaa meitä kaikkia.[/color],Le chef serre fermement votre épaule. [color=CHARTREUSE]Votre courage nous honore tous.[/color],A vezető szorosan megragadja a válladat. [color=CHARTREUSE]A bátorságod mindannyiunkat megtisztel.[/color],Pemimpin mencengkeram bahu Anda dengan kuat. [color=CHARTREUSE]Keberanian Anda menghormati kita semua.[/color],Il leader ti afferra saldamente la spalla. [color=CHARTREUSE]Il tuo coraggio onora tutti noi.[/color],De leider grijpt stevig je schouder vast. [color=CHARTREUSE]Je moed eert ons allen.[/color],Lederen griper skulderen din fast. [color=CHARTREUSE]Ditt mot hedrer oss alle.[/color],Przywódca mocno chwyta cię za ramię. [color=CHARTREUSE]Twoja odwaga jest honorem dla nas wszystkich.[/color],O líder aperta firmemente seu ombro. [color=CHARTREUSE]Sua coragem honra a todos nós.[/color],Liderul îți strânge umărul cu fermitate. [color=CHARTREUSE]Curajul tău ne onorează pe toți.[/color],Vodca ti pevne zovrie rameno. [color=CHARTREUSE]Tvoja odvaha nás všetkých ctí.[/color],Ledaren griper tag i din axel med fast hand. [color=CHARTREUSE]Ditt mod hedrar oss alla.[/color],Lider omzunu sıkıca kavrar. [color=CHARTREUSE]Cesaretin hepimizi onurlandırıyor.[/color],Nhà lãnh đạo nắm chặt vai bạn. [color=CHARTREUSE]Sự can đảm của bạn vinh danh tất cả chúng tôi.[/color]
Text/f6/text,"On the third day, when the sun is highest, our agents will come.","Třetí den, když slunce bude nejvýše, přijdou naši agenti.","På den tredje dag, når solen står højest, vil vores agenter komme.","Am dritten Tag, wenn die Sonne am höchsten steht, werden unsere Agenten kommen.","En el tercer día, cuando el sol esté más alto, vendrán nuestros agentes.","Kolmantena päivänä, kun aurinko on korkeimmillaan, agenttimme tulevat.","Le troisième jour, quand le soleil sera au plus haut, nos agents viendront.","A harmadik napon, amikor a nap a legmagasabban áll, ügynökeink érkezni fognak.","Pada hari ketiga, ketika matahari paling tinggi, agen-agen kami akan datang.","Il terzo giorno, quando il sole è al suo punto più alto, arriveranno i nostri agenti.","Op de derde dag, wanneer de zon op zijn hoogst staat, zullen onze agenten komen.","På den tredje dagen, når solen står høyest, vil våre agenter komme.","Trzeciego dnia, gdy słońce będzie najwyżej, przyjdą nasi agenci.","No terceiro dia, quando o sol estiver mais alto, nossos agentes virão.","În a treia zi, când soarele e cel mai sus, agenții noștri vor veni.","Na tretí deň, keď slnko bude najvyššie, prídu naši agenti.","På den tredje dagen, när solen står som högst, kommer våra agenter.","Üçüncü gün, güneş en yüksekteyken, ajanlarımız gelecek.","Vào ngày thứ ba, khi mặt trời lên cao nhất, các đặc vụ của chúng tôi sẽ đến."
Text/f7/text,"The password is ""[wave amp=15 freq=3][color=CHARTREUSE]The roots grow deep.[/color][/wave]"" Remember it.","Heslo je ""[wave amp=15 freq=3][color=CHARTREUSE]Kořeny rostou hluboko.[/color][/wave]"" Pamatujte si to.","Adgangskoden er ""[wave amp=15 freq=3][color=CHARTREUSE]Rødderne vokser dybt.[/color][/wave]"" Husk det.","Das Passwort ist ""[wave amp=15 freq=3][color=CHARTREUSE]Die Wurzeln wachsen tief.[/color][/wave]"" Merk es dir.","La contraseña es ""[wave amp=15 freq=3][color=CHARTREUSE]Las raíces crecen profundo.[/color][/wave]"" Recuérdala.","Salasana on ""[wave amp=15 freq=3][color=CHARTREUSE]Juuret kasvavat syvälle.[/color][/wave]"" Muista se.","Le mot de passe est ""[wave amp=15 freq=3][color=CHARTREUSE]Les racines poussent profondément.[/color][/wave]"" Souvenez-vous-en.","A jelszó ""[wave amp=15 freq=3][color=CHARTREUSE]A gyökerek mélyre nőnek.[/color][/wave]"" Emlékezz rá.","Kata sandinya adalah ""[wave amp=15 freq=3][color=CHARTREUSE]Akar tumbuh dalam.[/color][/wave]"" Ingatlah itu.","La parola d'ordine è ""[wave amp=15 freq=3][color=CHARTREUSE]Le radici crescono in profondità.[/color][/wave]"" Ricordalo.","Het wachtwoord is ""[wave amp=15 freq=3][color=CHARTREUSE]De wortels groeien diep.[/color][/wave]"" Onthoud het.","Passordet er ""[wave amp=15 freq=3][color=CHARTREUSE]Røttene vokser dypt.[/color][/wave]"" Husk det.","Hasło to ""[wave amp=15 freq=3][color=CHARTREUSE]Korzenie rosną głęboko.[/color][/wave]"" Zapamiętaj to.","A senha é ""[wave amp=15 freq=3][color=CHARTREUSE]As raízes crescem profundamente.[/color][/wave]"" Lembre-se disso.","Parola este ""[wave amp=15 freq=3][color=CHARTREUSE]Rădăcinile cresc adânc.[/color][/wave]"" Ține minte.","Heslo je ""[wave amp=15 freq=3][color=CHARTREUSE]Korene rastú hlboko.[/color][/wave]"" Zapamätaj si to.","Lösenordet är ""[wave amp=15 freq=3][color=CHARTREUSE]Rötterna växer djupt.[/color][/wave]"" Kom ihåg det.","Parola ""[wave amp=15 freq=3][color=CHARTREUSE]Kökler derine uzanır.[/color][/wave]"" Bunu hatırla.","Mật khẩu là ""[wave amp=15 freq=3][color=CHARTREUSE]Rễ cây mọc sâu.[/color][/wave]"" Hãy nhớ điều đó."
Text/f8/text,"The leader nods slowly, clearly disappointed but understanding.","Vůdce pomalu přikývne, zřejmě zklamaný, ale chápající.","Lederen nikker langsomt, tydeligt skuffet men forstående.","Der Anführer nickt langsam, deutlich enttäuscht, aber verständnisvoll.","El líder asiente lentamente, claramente decepcionado pero comprensivo.","Johtaja nyökkää hitaasti, selvästi pettynyt mutta ymmärtäväinen.","Le chef hoche lentement la tête, visiblement déçu mais compréhensif.","A vezető lassan bólint, nyilvánvalóan csalódott, de megértő.","Pemimpin mengangguk perlahan, jelas kecewa tapi pengertian.","Il leader annuisce lentamente, chiaramente deluso ma comprensivo.","De leider knikt langzaam, duidelijk teleurgesteld maar begripvol.","Lederen nikker langsomt, tydelig skuffet men forståelsesfull.","Przywódca kiwa głową powoli, wyraźnie rozczarowany, ale wyrozumiały.","O líder acena lentamente, claramente desapontado, mas compreensivo.","Liderul dă din cap încet, evident dezamăgit, dar înțelegător.","Vodca pomaly prikývne, zjavne sklamaný, ale chápavý.","Ledaren nickar långsamt, uppenbart besviken men förstående.","Lider yavaşça başını sallar, açıkça hayal kırıklığına uğramıştır ama anlayışlıdır.","Nhà lãnh đạo gật đầu chậm rãi, rõ ràng là thất vọng nhưng thông cảm."
Text/f9/text,Sometimes the most we can ask is for people not to stand in our way.,"Někdy je nejvíc, o co můžeme žádat, aby nám lidé nestáli v cestě.","Nogle gange er det mest, vi kan bede om, at folk ikke står i vejen for os.","Manchmal ist das Meiste, was wir verlangen können, dass uns Menschen nicht im Weg stehen.",A veces lo máximo que podemos pedir es que la gente no se interponga en nuestro camino.,"Joskus eniten, mitä voimme pyytää, on että ihmiset eivät seiso tiellämme.","Parfois, le maximum que nous puissions demander est que les gens ne se mettent pas en travers de notre chemin.","Néha a legtöbb, amit kérhetünk, hogy az emberek ne álljanak az utunkba.",Terkadang yang paling banyak yang bisa kita minta adalah agar orang-orang tidak menghalangi jalan kita.,A volte il massimo che possiamo chiedere è che le persone non ci ostacolino.,Soms is het meeste wat we kunnen vragen dat mensen ons niet in de weg staan.,Noen ganger er det meste vi kan be om at folk ikke står i veien for oss.,"Czasami najwięcej, o co możemy prosić, to żeby ludzie nie stawali nam na drodze.","Às vezes, o máximo que podemos pedir é que as pessoas não fiquem em nosso caminho.","Uneori, cel mai mult ce putem cere este ca oamenii să nu ne stea în cale.","Niekedy je najviac, o čo môžeme žiadať, aby nám ľudia nestáli v ceste.",Ibland är det mesta vi kan be om att folk inte står i vägen för oss.,"Bazen isteyebileceğimiz en fazla şey, insanların yolumuza çıkmamasıdır.",Đôi khi điều nhiều nhất chúng ta có thể yêu cầu là mọi người không cản đường chúng ta.
Text/fa/text,Our agents will proceed as planned. Just... don't raise the alarm.,Naši agenti budou postupovat podle plánu. Jen... nezvyšujte poplach.,Vores agenter vil fortsætte som planlagt. Bare... udløs ikke alarmen.,Unsere Agenten werden wie geplant vorgehen. Nur... löse keinen Alarm aus.,Nuestros agentes procederán según lo planeado. Solo... no des la alarma.,Agenttimme etenevät suunnitelman mukaisesti. Vain... älä nosta hälytystä.,Nos agents procéderont comme prévu. Simplement... ne déclenchez pas l'alarme.,Ügynökeink a tervek szerint folytatják. Csak... ne adj riasztást.,Agen-agen kami akan melanjutkan sesuai rencana. Hanya... jangan naikkan alarm.,I nostri agenti procederanno come previsto. Solo... non dare l'allarme.,Onze agenten zullen doorgaan zoals gepland. Alleen... sla geen alarm.,Våre agenter vil fortsette som planlagt. Bare... ikke utløs alarmen.,Nasi agenci będą kontynuować zgodnie z planem. Tylko... nie podnoś alarmu.,Nossos agentes prosseguirão conforme planejado. Apenas... não dê o alarme.,Agenții noștri vor proceda conform planului. Doar... nu da alarma.,Naši agenti budú postupovať podľa plánu. Len... nevyvolaj poplach.,Våra agenter kommer att fortsätta som planerat. Bara... utlös inte larmet.,Ajanlarımız planlandığı gibi devam edecek. Sadece... alarm verme.,Các đặc vụ của chúng tôi sẽ tiến hành theo kế hoạch. Chỉ là... đừng báo động.
Text/fb/text,The leader's expression hardens. [color=YELLOW]Time is a luxury we don't have.[/color],"Vůdcův výraz se zpřísní. [color=YELLOW]Čas je luxus, který nemáme.[/color]","Lederens udtryk hærdes. [color=YELLOW]Tid er en luksus, vi ikke har.[/color]","Der Ausdruck des Anführers verhärtet sich. [color=YELLOW]Zeit ist ein Luxus, den wir nicht haben.[/color]",La expresión del líder se endurece. [color=YELLOW]El tiempo es un lujo que no tenemos.[/color],"Johtajan ilme kovenee. [color=YELLOW]Aika on ylellisyys, jota meillä ei ole.[/color]",L'expression du chef se durcit. [color=YELLOW]Le temps est un luxe que nous n'avons pas.[/color],"A vezető arckifejezése megkeményedik. [color=YELLOW]Az idő olyan luxus, amivel nem rendelkezünk.[/color]",Ekspresi pemimpin mengeras. [color=YELLOW]Waktu adalah kemewahan yang tidak kita miliki.[/color],L'espressione del leader si indurisce. [color=YELLOW]Il tempo è un lusso che non abbiamo.[/color],De uitdrukking van de leider verhardt. [color=YELLOW]Tijd is een luxe die we niet hebben.[/color],Lederens uttrykk hardner. [color=YELLOW]Tid er en luksus vi ikke har.[/color],"Wyraz twarzy przywódcy twardnieje. [color=YELLOW]Czas to luksus, którego nie mamy.[/color]",A expressão do líder endurece. [color=YELLOW]Tempo é um luxo que não temos.[/color],Expresia liderului se înăsprește. [color=YELLOW]Timpul e un lux pe care nu-l avem.[/color],"Vodcov výraz sa spevní. [color=YELLOW]Čas je luxus, ktorý nemáme.[/color]",Ledarens uttryck hårdnar. [color=YELLOW]Tid är en lyx vi inte har.[/color],Liderin ifadesi sertleşir. [color=YELLOW]Zaman sahip olmadığımız bir lükstür.[/color],Vẻ mặt của nhà lãnh đạo cứng rắn lại. [color=YELLOW]Thời gian là một sự xa xỉ mà chúng ta không có.[/color]
Text/fc/text,But forcing anyone to join our cause makes us no better than them.,"Ale nutit kohokoli, aby se připojil k naší věci, nás nedělá o nic lepšími než oni.",Men at tvinge nogen til at slutte sig til vores sag gør os ikke bedre end dem.,"Aber jemanden zu zwingen, sich unserer Sache anzuschließen, macht uns nicht besser als sie.",Pero forzar a alguien a unirse a nuestra causa no nos hace mejores que ellos.,Mutta kenenkään pakottaminen liittymään asiaamme ei tee meistä yhtään parempia kuin he ovat.,Mais forcer quelqu'un à rejoindre notre cause ne nous rend pas meilleurs qu'eux.,"De ha bárkit arra kényszerítünk, hogy csatlakozzon az ügyünkhöz, az nem tesz minket jobbá náluk.",Tapi memaksa siapa pun untuk bergabung dengan perjuangan kita tidak membuat kita lebih baik dari mereka.,Ma costringere qualcuno a unirsi alla nostra causa non ci rende migliori di loro.,Maar iemand dwingen om zich bij onze zaak aan te sluiten maakt ons niet beter dan hen.,Men å tvinge noen til å slutte seg til vår sak gjør oss ikke bedre enn dem.,Ale zmuszanie kogokolwiek do przyłączenia się do naszej sprawy nie czyni nas lepszymi od nich.,Mas forçar alguém a se juntar à nossa causa não nos torna melhores do que eles.,Dar a forța pe cineva să se alăture cauzei noastre nu ne face mai buni decât ei.,"Ale nútiť kohokoľvek, aby sa pridal k našej veci, nás nerobí o nič lepšími než oni.",Men att tvinga någon att ansluta sig till vår sak gör oss inte bättre än dem.,Ama birini davamıza katılmaya zorlamak bizi onlardan daha iyi yapmaz.,Nhưng buộc bất kỳ ai tham gia vào sự nghiệp của chúng ta không làm cho chúng ta tốt hơn họ.
Text/fd/text,We'll proceed without counting on your help. Search your conscience.,Budeme pokračovat bez spoléhání na vaši pomoc. Hledejte ve svém svědomí.,Vi vil fortsætte uden at regne med din hjælp. Søg i din samvittighed.,Wir werden ohne deine Hilfe fortfahren. Befrage dein Gewissen.,Procederemos sin contar con tu ayuda. Busca en tu conciencia.,Etenemme laskematta apuasi. Tutki omaatuntoasi.,Nous procéderons sans compter sur votre aide. Interrogez votre conscience.,Folytatjuk a segítséged nélkül. Kutasd a lelkiismeretedet.,Kami akan melanjutkan tanpa mengandalkan bantuan Anda. Carilah di hati nurani Anda.,Procederemo senza contare sul tuo aiuto. Consulta la tua coscienza.,We zullen doorgaan zonder op je hulp te rekenen. Raad je geweten.,Vi vil fortsette uten å regne med din hjelp. Søk i din samvittighet.,Będziemy kontynuować bez liczenia na twoją pomoc. Zajrzyj we własne sumienie.,Prosseguiremos sem contar com sua ajuda. Consulte sua consciência.,Vom continua fără să contăm pe ajutorul tău. Caută-ți în conștiință.,Budeme pokračovať bez spoliehania sa na tvoju pomoc. Hľadaj vo svojom svedomí.,Vi kommer att fortsätta utan att räkna med din hjälp. Sök i ditt samvete.,Yardımına güvenmeden devam edeceğiz. Vicdanını sorgula.,Chúng tôi sẽ tiến hành mà không dựa vào sự giúp đỡ của bạn. Hãy tìm kiếm trong lương tâm của bạn.
Text/fe/text,"As the meeting breaks up, Sasha walks with you back toward the checkpoint.","Jak se schůzka rozchází, Saša vás doprovází zpět směrem ke kontrolnímu stanovišti.","Da mødet bryder op, går Sasha med dig tilbage mod kontrolpunktet.","Als das Treffen sich auflöst, geht Sasha mit dir zurück zum Kontrollpunkt.","Mientras la reunión termina, Sasha camina contigo de regreso hacia el puesto de control.","Kun kokous hajoaa, Sasha kävelee kanssasi takaisin kohti tarkastuspistettä.","Alors que la réunion se termine, Sasha marche avec vous vers le point de contrôle.","Ahogy a találkozó véget ér, Sasha veled sétál vissza az ellenőrzőpont felé.","Saat pertemuan bubar, Sasha berjalan dengan Anda kembali menuju pos pemeriksaan.","Mentre la riunione si scioglie, Sasha cammina con te di ritorno verso il posto di controllo.","Terwijl de bijeenkomst uit elkaar gaat, loopt Sasha met je mee terug naar het controlepunt.","Mens møtet brytes opp, går Sasha med deg tilbake mot kontrollposten.","Gdy spotkanie się kończy, Sasha idzie z tobą z powrotem w kierunku punktu kontrolnego.","Enquanto a reunião termina, Sasha caminha com você de volta em direção ao posto de controle.","Pe măsură ce întâlnirea se încheie, Sasha merge cu tine înapoi spre punctul de control.","Keď sa stretnutie končí, Saša kráča s tebou späť smerom ku kontrolnému stanovišťu.",När mötet bryts upp går Sasha med dig tillbaka mot kontrollpunkten.,"Toplantı dağılırken, Sasha seninle birlikte kontrol noktasına doğru yürür.","Khi cuộc họp kết thúc, Sasha đi với bạn trở lại hướng trạm kiểm soát."
